instrument,ts,bid,ask
GBP_USD,1640000000.0,1.2649,1.2651
GBP_USD,1640000003.0,1.2649915021052207,1.2651915021052207
GBP_USD,1640000006.0,1.2650595025520353,1.2652595025520352
GBP_USD,1640000009.0,1.2651664091858632,1.2653664091858632
GBP_USD,1640000012.0,1.265242218401979,1.265442218401979
GBP_USD,1640000015.0,1.265295093744763,1.2654950937447629
GBP_USD,1640000018.0,1.265365981467534,1.265565981467534
GBP_USD,1640000021.0,1.2654422823961329,1.2656422823961329
GBP_USD,1640000024.0,1.265558563811273,1.265758563811273
GBP_USD,1640000027.0,1.2655907541006506,1.2657907541006506
GBP_USD,1640000030.0,1.2657203231880905,1.2659203231880904
GBP_USD,1640000033.0,1.2657696315214273,1.2659696315214273
GBP_USD,1640000036.0,1.2658410642977407,1.2660410642977407
GBP_USD,1640000039.0,1.2659139006860356,1.2661139006860356
GBP_USD,1640000042.0,1.2660054091095339,1.2662054091095338
GBP_USD,1640000045.0,1.2661208551585517,1.2663208551585516
GBP_USD,1640000048.0,1.2662061627170176,1.2664061627170176
GBP_USD,1640000051.0,1.2662714432505469,1.2664714432505468
GBP_USD,1640000054.0,1.2663677054563158,1.2665677054563158
GBP_USD,1640000057.0,1.2664178600373897,1.2666178600373896
GBP_USD,1640000060.0,1.2665077461643854,1.2667077461643854
GBP_USD,1640000063.0,1.2665762369434994,1.2667762369434994
GBP_USD,1640000066.0,1.2666693877537534,1.2668693877537534
GBP_USD,1640000069.0,1.2667433030266084,1.2669433030266084
GBP_USD,1640000072.0,1.2668394536292154,1.2670394536292153
GBP_USD,1640000075.0,1.2669129453527161,1.2671129453527161
GBP_USD,1640000078.0,1.2670046365355703,1.2672046365355703
GBP_USD,1640000081.0,1.267038091446195,1.267238091446195
GBP_USD,1640000084.0,1.2671431104816204,1.2673431104816204
GBP_USD,1640000087.0,1.267215662325126,1.267415662325126
GBP_USD,1640000090.0,1.2673251645687598,1.2675251645687597
GBP_USD,1640000093.0,1.2673834610351036,1.2675834610351036
GBP_USD,1640000096.0,1.2674782203514678,1.2676782203514678
GBP_USD,1640000099.0,1.2675108364575463,1.2677108364575462
GBP_USD,1640000102.0,1.267648395397792,1.267848395397792
GBP_USD,1640000105.0,1.2676853864745934,1.2678853864745934
GBP_USD,1640000108.0,1.2677839146995151,1.267983914699515
GBP_USD,1640000111.0,1.2678719581857778,1.2680719581857778
GBP_USD,1640000114.0,1.2679357839511265,1.2681357839511265
GBP_USD,1640000117.0,1.268028261856825,1.268228261856825
